λ,α,contrast
-2.142632909456453,-2.069952838765663,-2.0
-2.142632909456453,-2.0560018180806434,-2.0
-2.142632909456453,-2.03704383738048,-2.0
-2.142632909456453,-1.9910253403128424,-2.0
-2.142632909456453,-1.986256805531375,-2.0
-2.142632909456453,-1.8672923692510173,-2.0
-2.142632909456453,-1.3910559487245866,-2.0
-2.142632909456453,-1.0725393259851472,-2.0
-2.142632909456453,-1.071809712592156,-2.0
-2.142632909456453,-1.0680789179981196,-2.0
-2.142632909456453,-1.0603146402042918,-2.0
-2.142632909456453,-1.059863140979819,-2.0
-2.142632909456453,-1.0,-2.0
-2.142632909456453,-0.6752052362800383,-2.0
-2.142632909456453,-0.67391620793875,-2.0
-2.142632909456453,-0.6700618237656419,-2.0
-2.142632909456453,-0.6622001748238739,-2.0
-2.142632909456453,-0.6069343450347153,-2.0
-2.142632909456453,-0.4978043736028217,-2.0
-2.142632909456453,-0.4813701997976011,-2.0
-2.142632909456453,-0.3160825679624703,-2.0
-2.142632909456453,-0.3040896315643114,-2.0
-2.142632909456453,-0.2668670250808835,-2.0
-2.142632909456453,-0.2454045272703257,-2.0
-2.142632909456453,-0.2325976934278578,-2.0
-2.142632909456453,-0.2069369006150446,-2.0
-2.142632909456453,-0.1655702140471361,-2.0
-2.142632909456453,-0.1022758171560629,-2.0
-2.142632909456453,-0.0286453086141699,-2.0
-2.142632909456453,0.0058793058460501,-2.0
-2.142632909456453,0.0493514339640349,-2.0
-2.142632909456453,0.0582766873338828,-2.0
-2.142632909456453,0.0670104480998496,-2.0
-2.142632909456453,0.0671767845967826,-2.0
-2.142632909456453,0.0673642063776041,-2.0
-2.142632909456453,0.0673650433110696,-2.0
-2.142632909456453,0.0769358574924718,-2.0
-2.142632909456453,0.1044522018739555,-2.0
-2.142632909456453,0.1268366423012291,-2.0
-2.142632909456453,0.1360839139226004,-2.0
-2.142632909456453,0.2946483980562812,-2.0
-2.142632909456453,0.3822643598997608,-2.0
-2.142632909456453,0.5577307553295952,-2.0
-2.142632909456453,0.5598455078375859,-2.0
-2.142632909456453,0.5917535230465023,-2.0
-2.142632909456453,0.6558600954385052,-2.0
-2.142632909456453,0.7219507467660022,-2.0
-2.142632909456453,0.8482668234626818,-2.0
-2.142632909456453,1.0013289993356305,-2.0
-2.142632909456453,1.0024642406860502,-2.0
-2.142632909456453,1.0852540233850545,-2.0
-2.142632909456453,1.0984793152304233,-2.0
-2.142632909456453,1.1746019134243677,-2.0
-2.142632909456453,1.2139634980519471,-2.0
-2.142632909456453,1.2457981422405895,-2.0
-2.142632909456453,1.2480911420659098,-2.0
-2.142632909456453,1.253176813160512,-2.0
-2.142632909456453,1.2557015413120234,-2.0
-2.142632909456453,1.2557852015453037,-2.0
-2.142632909456453,1.25731299724279,-2.0
-2.142632909456453,1.2621461481392429,-2.0
-2.142632909456453,1.2657828321998976,-2.0
-2.142632909456453,1.286979962067623,-2.0
-2.142632909456453,1.3135934877401512,-2.0
-2.142632909456453,1.3186875380690608,-2.0
-2.142632909456453,1.4171350192463614,-2.0
-2.142632909456453,1.7141633811009216,-2.0
-2.142632909456453,1.7519737887837077,-2.0
-2.142632909456453,1.7791247936833765,-2.0
-2.142632909456453,1.8087494762517704,-2.0
-2.142632909456453,1.8093015701145423,-2.0
-2.142632909456453,1.8952968531269023,-2.0
-2.142632909456453,1.9248598967903363,-2.0
-2.142632909456453,1.9638607086503213,-2.0
-2.142632909456453,1.9864581113869904,-2.0
-2.142632909456453,1.9939655276510075,-2.0
-2.142632909456453,2.001448578743444,-2.0
-2.142632909456453,2.0238300988185287,-2.0
-2.142632909456453,2.0314741950617865,-2.0
-2.142632909456453,2.03317079958552,-2.0
-2.142632909456453,2.033674188222026,-2.0
-2.142632909456453,2.035175180565645,-2.0
-2.142632909456453,2.044595476128458,-2.0
-2.142632909456453,2.0815588600363544,-2.0
-2.142632909456453,2.095279591908411,-2.0
-2.142632909456453,2.14486466803002,-2.0
-2.142632909456453,2.1595366056529857,-2.0
-2.142632909456453,2.160654202169629,-2.0
-2.142632909456453,2.1844237418401966,-2.0
-2.142632909456453,2.196998563797713,-2.0
-2.142632909456453,2.203905421879373,-2.0
-2.142632909456453,2.2051886315189084,-2.0
-2.142632909456453,2.2062447916355694,-2.0
-2.142632909456453,2.206760377731067,-2.0
-2.142632909456453,2.208546233798151,-2.0
-2.142632909456453,2.211901306897285,-2.0
-2.142632909456453,2.2161718763371856,-2.0
-2.142632909456453,2.249220873378183,-2.0
-2.142632909456453,2.289693038883258,-2.0
-2.142632909456453,2.600817011990223,-2.0
-2.142632909456453,2.756100450855932,-2.0
-2.142632909456453,2.829347687030273,-2.0
-2.142632909456453,2.8664772793238824,-2.0
-2.142632909456453,2.9131682794909377,-2.0
-2.142632909456453,2.9259319763181395,-2.0
-2.142632909456453,2.927153971434592,-2.0
-2.142632909456453,3.3408785678842454,-2.0
-2.142632909456453,3.452001811416321,-2.0
-2.142632909456453,5.358053449225419,-2.0
-2.133508111121256,-9.0,-2.0
-2.133508111121256,-5.0,-2.0
-2.133508111121256,-2.2192961936910107,-2.0
-2.133508111121256,-2.1796513116514387,-2.0
-2.133508111121256,-2.160256976771951,-2.0
-2.133508111121256,-2.069952838765663,-2.0
-2.133508111121256,-2.0560018180806434,-2.0
-2.133508111121256,-2.03704383738048,-2.0
-2.133508111121256,-1.9910253403128424,-2.0
-2.133508111121256,-1.986256805531375,-2.0
-2.133508111121256,-1.8672923692510173,-2.0
-2.133508111121256,-1.3910559487245866,-2.0
-2.133508111121256,-1.0725393259851472,-2.0
-2.133508111121256,-1.071809712592156,-2.0
-2.133508111121256,-1.0680789179981196,-2.0
-2.133508111121256,-1.0603146402042918,-2.0
-2.133508111121256,-1.059863140979819,-2.0
-2.133508111121256,-1.0,-2.0
-2.133508111121256,-0.6752052362800383,-2.0
-2.133508111121256,-0.67391620793875,-2.0
-2.133508111121256,-0.6700618237656419,-2.0
-2.133508111121256,-0.6622001748238739,-2.0
-2.133508111121256,-0.6069343450347153,-2.0
-2.133508111121256,-0.4978043736028217,-2.0
-2.133508111121256,-0.4813701997976011,-2.0
-2.133508111121256,-0.3160825679624703,-2.0
-2.133508111121256,-0.3040896315643114,-2.0
-2.133508111121256,-0.2668670250808835,-2.0
-2.133508111121256,-0.2454045272703257,-2.0
-2.133508111121256,-0.2325976934278578,-2.0
-2.133508111121256,-0.2069369006150446,-2.0
-2.133508111121256,-0.1655702140471361,-2.0
-2.133508111121256,-0.1022758171560629,-2.0
-2.133508111121256,-0.0286453086141699,-2.0
-2.133508111121256,0.0058793058460501,-2.0
-2.133508111121256,0.0493514339640349,-2.0
-2.133508111121256,0.0582766873338828,-2.0
-2.133508111121256,0.0670104480998496,-2.0
-2.133508111121256,0.0671767845967826,-2.0
-2.133508111121256,0.0673642063776041,-2.0
-2.133508111121256,0.0673650433110696,-2.0
-2.133508111121256,0.0769358574924718,-2.0
-2.133508111121256,0.1044522018739555,-2.0
-2.133508111121256,0.1268366423012291,-2.0
-2.133508111121256,0.1360839139226004,-2.0
-2.133508111121256,0.2946483980562812,-2.0
-2.133508111121256,0.3822643598997608,-2.0
-2.133508111121256,0.5577307553295952,-2.0
-2.133508111121256,0.5598455078375859,-2.0
-2.133508111121256,0.5917535230465023,-2.0
-2.133508111121256,0.6558600954385052,-2.0
-2.133508111121256,0.7219507467660022,-2.0
-2.133508111121256,0.8482668234626818,-2.0
-2.133508111121256,1.0013289993356305,-2.0
-2.133508111121256,1.0024642406860502,-2.0
-2.133508111121256,1.0852540233850545,-2.0
-2.133508111121256,1.0984793152304233,-2.0
-2.133508111121256,1.1746019134243677,-2.0
-2.133508111121256,1.2139634980519471,-2.0
-2.133508111121256,1.2457981422405895,-2.0
-2.133508111121256,1.2480911420659098,-2.0
-2.133508111121256,1.253176813160512,-2.0
-2.133508111121256,1.2557015413120234,-2.0
-2.133508111121256,1.2557852015453037,-2.0
-2.133508111121256,1.25731299724279,-2.0
-2.133508111121256,1.2621461481392429,-2.0
-2.133508111121256,1.2657828321998976,-2.0
-2.133508111121256,1.286979962067623,-2.0
-2.133508111121256,1.3135934877401512,-2.0
-2.133508111121256,1.3186875380690608,-2.0
-2.133508111121256,1.4171350192463614,-2.0
-2.133508111121256,1.7141633811009216,-2.0
-2.133508111121256,1.7519737887837077,-2.0
-2.133508111121256,1.7791247936833765,-2.0
-2.133508111121256,1.8093015701145423,-2.0
-2.133508111121256,1.8952968531269023,-2.0
-2.133508111121256,1.9248598967903363,-2.0
-2.133508111121256,1.9638607086503213,-2.0
-2.133508111121256,1.9864581113869904,-2.0
-2.133508111121256,1.9939655276510075,-2.0
-2.133508111121256,2.001448578743444,-2.0
-2.133508111121256,2.0238300988185287,-2.0
-2.133508111121256,2.0314741950617865,-2.0
-2.133508111121256,2.03317079958552,-2.0
-2.133508111121256,2.033674188222026,-2.0
-2.133508111121256,2.035175180565645,-2.0
-2.133508111121256,2.044595476128458,-2.0
-2.133508111121256,2.0815588600363544,-2.0
-2.133508111121256,2.095279591908411,-2.0
-2.133508111121256,2.14486466803002,-2.0
-2.133508111121256,2.1595366056529857,-2.0
-2.133508111121256,2.160654202169629,-2.0
-2.133508111121256,2.1844237418401966,-2.0
-2.133508111121256,2.196998563797713,-2.0
-2.133508111121256,2.203905421879373,-2.0
-2.133508111121256,2.2051886315189084,-2.0
-2.133508111121256,2.2062447916355694,-2.0
-2.133508111121256,2.206760377731067,-2.0
-2.133508111121256,2.208546233798151,-2.0
-2.133508111121256,2.211901306897285,-2.0
-2.133508111121256,2.2161718763371856,-2.0
-2.133508111121256,2.249220873378183,-2.0
-2.133508111121256,2.289693038883258,-2.0
-2.133508111121256,2.600817011990223,-2.0
-2.133508111121256,2.756100450855932,-2.0
-2.133508111121256,2.829347687030273,-2.0
-2.133508111121256,2.8664772793238824,-2.0
-2.133508111121256,2.9131682794909377,-2.0
-2.133508111121256,2.9259319763181395,-2.0
-2.133508111121256,2.927153971434592,-2.0
-2.133508111121256,3.3408785678842454,-2.0
-2.133508111121256,3.452001811416321,-2.0
-2.133508111121256,5.358053449225419,-2.0
-2.081944823515821,-9.0,-2.0
-2.081944823515821,-5.0,-2.0
-2.081944823515821,-2.2192961936910107,-2.0
-2.081944823515821,-2.1796513116514387,-2.0
-2.081944823515821,-2.160256976771951,-2.0
-2.081944823515821,-2.069952838765663,-2.0
-2.081944823515821,-2.0560018180806434,-2.0
-2.081944823515821,-2.03704383738048,-2.0
-2.081944823515821,-1.9910253403128424,-2.0
-2.081944823515821,-1.986256805531375,-2.0
-2.081944823515821,-1.8672923692510173,-2.0
-2.081944823515821,-1.3910559487245866,-2.0
-2.081944823515821,-1.0725393259851472,-2.0
-2.081944823515821,-1.071809712592156,-2.0
-2.081944823515821,-1.0680789179981196,-2.0
-2.081944823515821,-1.0603146402042918,-2.0
-2.081944823515821,-1.059863140979819,-2.0
-2.081944823515821,-1.0,-2.0
-2.081944823515821,-0.6752052362800383,-2.0
-2.081944823515821,-0.67391620793875,-2.0
-2.081944823515821,-0.6700618237656419,-2.0
-2.081944823515821,-0.6622001748238739,-2.0
-2.081944823515821,-0.6069343450347153,-2.0
-2.081944823515821,-0.4978043736028217,-2.0
-2.081944823515821,-0.4813701997976011,-2.0
-2.081944823515821,-0.3160825679624703,-2.0
-2.081944823515821,-0.3040896315643114,-2.0
-2.081944823515821,-0.2668670250808835,-2.0
-2.081944823515821,-0.2454045272703257,-2.0
-2.081944823515821,-0.2325976934278578,-2.0
-2.081944823515821,-0.2069369006150446,-2.0
-2.081944823515821,-0.1655702140471361,-2.0
-2.081944823515821,-0.1022758171560629,-2.0
-2.081944823515821,-0.0286453086141699,-2.0
-2.081944823515821,0.0058793058460501,-2.0
-2.081944823515821,0.0493514339640349,-2.0
-2.081944823515821,0.0582766873338828,-2.0
-2.081944823515821,0.0670104480998496,-2.0
-2.081944823515821,0.0671767845967826,-2.0
-2.081944823515821,0.0673642063776041,-2.0
-2.081944823515821,0.0673650433110696,-2.0
-2.081944823515821,0.0769358574924718,-2.0
-2.081944823515821,0.1044522018739555,-2.0
-2.081944823515821,0.1268366423012291,-2.0
-2.081944823515821,0.1360839139226004,-2.0
-2.081944823515821,0.2946483980562812,-2.0
-2.081944823515821,0.3822643598997608,-2.0
-2.081944823515821,0.5577307553295952,-2.0
-2.081944823515821,0.5598455078375859,-2.0
-2.081944823515821,0.5917535230465023,-2.0
-2.081944823515821,0.6558600954385052,-2.0
-2.081944823515821,0.7219507467660022,-2.0
-2.081944823515821,0.8482668234626818,-2.0
-2.081944823515821,1.0013289993356305,-2.0
-2.081944823515821,1.0024642406860502,-2.0
-2.081944823515821,1.0852540233850545,-2.0
-2.081944823515821,1.0984793152304233,-2.0
-2.081944823515821,1.1746019134243677,-2.0
-2.081944823515821,1.2139634980519471,-2.0
-2.081944823515821,1.2457981422405895,-2.0
-2.081944823515821,1.2480911420659098,-2.0
-2.081944823515821,1.253176813160512,-2.0
-2.081944823515821,1.2557015413120234,-2.0
-2.081944823515821,1.2557852015453037,-2.0
-2.081944823515821,1.25731299724279,-2.0
-2.081944823515821,1.2621461481392429,-2.0
-2.081944823515821,1.2657828321998976,-2.0
-2.081944823515821,1.286979962067623,-2.0
-2.081944823515821,1.3135934877401512,-2.0
-2.081944823515821,1.3186875380690608,-2.0
-2.081944823515821,1.4171350192463614,-2.0
-2.081944823515821,1.7141633811009216,-2.0
-2.081944823515821,1.7519737887837077,-2.0
-2.081944823515821,1.7791247936833765,-2.0
-2.081944823515821,1.8087494762517704,-2.0
-2.081944823515821,1.8093015701145423,-2.0
-2.081944823515821,1.8952968531269023,-2.0
-2.081944823515821,1.9248598967903363,-2.0
-2.081944823515821,1.9638607086503213,-2.0
-2.081944823515821,1.9864581113869904,-2.0
-2.081944823515821,1.9939655276510075,-2.0
-2.081944823515821,2.001448578743444,-2.0
-2.081944823515821,2.0238300988185287,-2.0
-2.081944823515821,2.0314741950617865,-2.0
-2.081944823515821,2.03317079958552,-2.0
-2.081944823515821,2.033674188222026,-2.0
-2.081944823515821,2.035175180565645,-2.0
-2.081944823515821,2.044595476128458,-2.0
-2.081944823515821,2.0815588600363544,-2.0
-2.081944823515821,2.095279591908411,-2.0
-2.081944823515821,2.14486466803002,-2.0
-2.081944823515821,2.1595366056529857,-2.0
-2.081944823515821,2.160654202169629,-2.0
-2.081944823515821,2.1844237418401966,-2.0
-2.081944823515821,2.196998563797713,-2.0
-2.081944823515821,2.203905421879373,-2.0
-2.081944823515821,2.2051886315189084,-2.0
-2.081944823515821,2.2062447916355694,-2.0
-2.081944823515821,2.206760377731067,-2.0
-2.081944823515821,2.208546233798151,-2.0
-2.081944823515821,2.211901306897285,-2.0
-2.081944823515821,2.2161718763371856,-2.0
-2.081944823515821,2.249220873378183,-2.0
-2.081944823515821,2.289693038883258,-2.0
-2.081944823515821,2.600817011990223,-2.0
-2.081944823515821,2.756100450855932,-2.0
-2.081944823515821,2.829347687030273,-2.0
-2.081944823515821,2.8664772793238824,-2.0
-2.081944823515821,2.9131682794909377,-2.0
-2.081944823515821,2.9259319763181395,-2.0
-2.081944823515821,2.927153971434592,-2.0
-2.081944823515821,3.3408785678842454,-2.0
-2.081944823515821,3.452001811416321,-2.0
-2.081944823515821,5.358053449225419,-2.0
-2.0413574030032686,-9.0,-2.0
-2.0413574030032686,-5.0,-2.0
-2.0413574030032686,-2.2192961936910107,-2.0
-2.0413574030032686,-2.1796513116514387,-2.0
-2.0413574030032686,-2.160256976771951,-2.0
-2.0413574030032686,-2.069952838765663,-2.0
-2.0413574030032686,-2.0560018180806434,-2.0
-2.0413574030032686,-2.03704383738048,-2.0
-2.0413574030032686,-1.9910253403128424,-2.0
-2.0413574030032686,-1.986256805531375,-2.0
-2.0413574030032686,-1.8672923692510173,-2.0
-2.0413574030032686,-1.3910559487245866,-2.0
-2.0413574030032686,-1.0725393259851472,-2.0
-2.0413574030032686,-1.071809712592156,-2.0
-2.0413574030032686,-1.0680789179981196,-2.0
-2.0413574030032686,-1.0603146402042918,-2.0
-2.0413574030032686,-1.059863140979819,-2.0
-2.0413574030032686,-1.0,-2.0
-2.0413574030032686,-0.6752052362800383,-2.0
-2.0413574030032686,-0.67391620793875,-2.0
-2.0413574030032686,-0.6700618237656419,-2.0
-2.0413574030032686,-0.6622001748238739,-2.0
-2.0413574030032686,-0.6069343450347153,-2.0
-2.0413574030032686,-0.4978043736028217,-2.0
-2.0413574030032686,-0.4813701997976011,-2.0
-2.0413574030032686,-0.3160825679624703,-2.0
-2.0413574030032686,-0.3040896315643114,-2.0
-2.0413574030032686,-0.2668670250808835,-2.0
-2.0413574030032686,-0.2454045272703257,-2.0
-2.0413574030032686,-0.2325976934278578,-2.0
-2.0413574030032686,-0.2069369006150446,-2.0
-2.0413574030032686,-0.1655702140471361,-2.0
-2.0413574030032686,-0.1022758171560629,-2.0
-2.0413574030032686,-0.0286453086141699,-2.0
-2.0413574030032686,0.0058793058460501,-2.0
-2.0413574030032686,0.0493514339640349,-2.0
-2.0413574030032686,0.0582766873338828,-2.0
-2.0413574030032686,0.0670104480998496,-2.0
-2.0413574030032686,0.0671767845967826,-2.0
-2.0413574030032686,0.0673642063776041,-2.0
-2.0413574030032686,0.0673650433110696,-2.0
-2.0413574030032686,0.0769358574924718,-2.0
-2.0413574030032686,0.1044522018739555,-2.0
-2.0413574030032686,0.1268366423012291,-2.0
-2.0413574030032686,0.1360839139226004,-2.0
-2.0413574030032686,0.2946483980562812,-2.0
-2.0413574030032686,0.3822643598997608,-2.0
-2.0413574030032686,0.5577307553295952,-2.0
-2.0413574030032686,0.5598455078375859,-2.0
-2.0413574030032686,0.5917535230465023,-2.0
-2.0413574030032686,0.6558600954385052,-2.0
-2.0413574030032686,0.7219507467660022,-2.0
-2.0413574030032686,0.8482668234626818,-2.0
-2.0413574030032686,1.0013289993356305,-2.0
-2.0413574030032686,1.0024642406860502,-2.0
-2.0413574030032686,1.0852540233850545,-2.0
-2.0413574030032686,1.0984793152304233,-2.0
-2.0413574030032686,1.1746019134243677,-2.0
-2.0413574030032686,1.2139634980519471,-2.0
-2.0413574030032686,1.2457981422405895,-2.0
-2.0413574030032686,1.2480911420659098,-2.0
-2.0413574030032686,1.253176813160512,-2.0
-2.0413574030032686,1.2557015413120234,-2.0
-2.0413574030032686,1.2557852015453037,-2.0
-2.0413574030032686,1.25731299724279,-2.0
-2.0413574030032686,1.2621461481392429,-2.0
-2.0413574030032686,1.2657828321998976,-2.0
-2.0413574030032686,1.286979962067623,-2.0
-2.0413574030032686,1.3135934877401512,-2.0
-2.0413574030032686,1.3186875380690608,-2.0
-2.0413574030032686,1.4171350192463614,-2.0
-2.0413574030032686,1.7141633811009216,-2.0
-2.0413574030032686,1.7519737887837077,-2.0
-2.0413574030032686,1.7791247936833765,-2.0
-2.0413574030032686,1.8087494762517704,-2.0
-2.0413574030032686,1.8093015701145423,-2.0
-2.0413574030032686,1.8952968531269023,-2.0
-2.0413574030032686,1.9248598967903363,-2.0
-2.0413574030032686,1.9638607086503213,-2.0
-2.0413574030032686,1.9864581113869904,-2.0
-2.0413574030032686,1.9939655276510075,-2.0
-2.0413574030032686,2.001448578743444,-2.0
-2.0413574030032686,2.0238300988185287,-2.0
-2.0413574030032686,2.0314741950617865,-2.0
-2.0413574030032686,2.03317079958552,-2.0
-2.0413574030032686,2.033674188222026,-2.0
-2.0413574030032686,2.035175180565645,-2.0
-2.0413574030032686,2.044595476128458,-2.0
-2.0413574030032686,2.0815588600363544,-2.0
-2.0413574030032686,2.095279591908411,-2.0
-2.0413574030032686,2.14486466803002,-2.0
-2.0413574030032686,2.1595366056529857,-2.0
-2.0413574030032686,2.160654202169629,-2.0
-2.0413574030032686,2.1844237418401966,-2.0
-2.0413574030032686,2.196998563797713,-2.0
-2.0413574030032686,2.203905421879373,-2.0
-2.0413574030032686,2.2051886315189084,-2.0
-2.0413574030032686,2.2062447916355694,-2.0
-2.0413574030032686,2.206760377731067,-2.0
-2.0413574030032686,2.208546233798151,-2.0
-2.0413574030032686,2.211901306897285,-2.0
-2.0413574030032686,2.2161718763371856,-2.0
-2.0413574030032686,2.249220873378183,-2.0
-2.0413574030032686,2.289693038883258,-2.0
-2.0413574030032686,2.600817011990223,-2.0
-2.0413574030032686,2.756100450855932,-2.0
-2.0413574030032686,2.829347687030273,-2.0
-2.0413574030032686,2.8664772793238824,-2.0
-2.0413574030032686,2.9131682794909377,-2.0
-2.0413574030032686,2.9259319763181395,-2.0
-2.0413574030032686,2.927153971434592,-2.0
-2.0413574030032686,3.3408785678842454,-2.0
-2.0413574030032686,3.452001811416321,-2.0
-2.0413574030032686,5.358053449225419,-2.0
-2.035394271865296,-9.0,-2.0
-2.035394271865296,-5.0,-2.0
-2.035394271865296,-2.2192961936910107,-2.0
-2.035394271865296,-2.1796513116514387,-2.0
-2.035394271865296,-2.160256976771951,-2.0
-2.035394271865296,-2.069952838765663,-2.0
-2.035394271865296,-2.0560018180806434,-2.0
-2.035394271865296,-2.03704383738048,-2.0
-2.035394271865296,-1.9910253403128424,-2.0
-2.035394271865296,-1.986256805531375,-2.0
-2.035394271865296,-1.8672923692510173,-2.0
-2.035394271865296,-1.3910559487245866,-2.0
-2.035394271865296,-1.0725393259851472,-2.0
-2.035394271865296,-1.071809712592156,-2.0
-2.035394271865296,-1.0680789179981196,-2.0
-2.035394271865296,-1.0603146402042918,-2.0
-2.035394271865296,-1.059863140979819,-2.0
-2.035394271865296,-1.0,-2.0
-2.035394271865296,-0.6752052362800383,-2.0
-2.035394271865296,-0.67391620793875,-2.0
-2.035394271865296,-0.6700618237656419,-2.0
-2.035394271865296,-0.6622001748238739,-2.0
-2.035394271865296,-0.6069343450347153,-2.0
-2.035394271865296,-0.4978043736028217,-2.0
-2.035394271865296,-0.4813701997976011,-2.0
-2.035394271865296,-0.3160825679624703,-2.0
-2.035394271865296,-0.3040896315643114,-2.0
-2.035394271865296,-0.2668670250808835,-2.0
-2.035394271865296,-0.2454045272703257,-2.0
-2.035394271865296,-0.2325976934278578,-2.0
-2.035394271865296,-0.2069369006150446,-2.0
-2.035394271865296,-0.1655702140471361,-2.0
-2.035394271865296,-0.1022758171560629,-2.0
-2.035394271865296,-0.0286453086141699,-2.0
-2.035394271865296,0.0058793058460501,-2.0
-2.035394271865296,0.0493514339640349,-2.0
-2.035394271865296,0.0582766873338828,-2.0
-2.035394271865296,0.0670104480998496,-2.0
-2.035394271865296,0.0671767845967826,-2.0
-2.035394271865296,0.0673642063776041,-2.0
-2.035394271865296,0.0673650433110696,-2.0
-2.035394271865296,0.0769358574924718,-2.0
-2.035394271865296,0.1044522018739555,-2.0
-2.035394271865296,0.1268366423012291,-2.0
-2.035394271865296,0.1360839139226004,-2.0
-2.035394271865296,0.2946483980562812,-2.0
-2.035394271865296,0.3822643598997608,-2.0
-2.035394271865296,0.5577307553295952,-2.0
-2.035394271865296,0.5598455078375859,-2.0
-2.035394271865296,0.5917535230465023,-2.0
-2.035394271865296,0.6558600954385052,-2.0
-2.035394271865296,0.7219507467660022,-2.0
-2.035394271865296,0.8482668234626818,-2.0
-2.035394271865296,1.0013289993356305,-2.0
-2.035394271865296,1.0024642406860502,-2.0
-2.035394271865296,1.0852540233850545,-2.0
-2.035394271865296,1.0984793152304233,-2.0
-2.035394271865296,1.1746019134243677,-2.0
-2.035394271865296,1.2139634980519471,-2.0
-2.035394271865296,1.2457981422405895,-2.0
-2.035394271865296,1.2480911420659098,-2.0
-2.035394271865296,1.253176813160512,-2.0
-2.035394271865296,1.2557015413120234,-2.0
-2.035394271865296,1.2557852015453037,-2.0
-2.035394271865296,1.25731299724279,-2.0
-2.035394271865296,1.2621461481392429,-2.0
-2.035394271865296,1.2657828321998976,-2.0
-2.035394271865296,1.286979962067623,-2.0
-2.035394271865296,1.3135934877401512,-2.0
-2.035394271865296,1.3186875380690608,-2.0
-2.035394271865296,1.4171350192463614,-2.0
-2.035394271865296,1.7141633811009216,-2.0
-2.035394271865296,1.7519737887837077,-2.0
-2.035394271865296,1.7791247936833765,-2.0
-2.035394271865296,1.8087494762517704,-2.0
-2.035394271865296,1.8093015701145423,-2.0
-2.035394271865296,1.8952968531269023,-2.0
-2.035394271865296,1.9248598967903363,-2.0
-2.035394271865296,1.9638607086503213,-2.0
-2.035394271865296,1.9864581113869904,-2.0
-2.035394271865296,1.9939655276510075,-2.0
-2.035394271865296,2.001448578743444,-2.0
-2.035394271865296,2.0238300988185287,-2.0
-2.035394271865296,2.0314741950617865,-2.0
-2.035394271865296,2.03317079958552,-2.0
-2.035394271865296,2.033674188222026,-2.0
-2.035394271865296,2.035175180565645,-2.0
-2.035394271865296,2.044595476128458,-2.0
-2.035394271865296,2.0815588600363544,-2.0
-2.035394271865296,2.095279591908411,-2.0
-2.035394271865296,2.14486466803002,-2.0
-2.035394271865296,2.1595366056529857,-2.0
-2.035394271865296,2.160654202169629,-2.0
-2.035394271865296,2.1844237418401966,-2.0
-2.035394271865296,2.196998563797713,-2.0
-2.035394271865296,2.203905421879373,-2.0
-2.035394271865296,2.2051886315189084,-2.0
-2.035394271865296,2.2062447916355694,-2.0
-2.035394271865296,2.206760377731067,-2.0
-2.035394271865296,2.208546233798151,-2.0
-2.035394271865296,2.211901306897285,-2.0
-2.035394271865296,2.2161718763371856,-2.0
-2.035394271865296,2.249220873378183,-2.0
-2.035394271865296,2.289693038883258,-2.0
-2.035394271865296,2.600817011990223,-2.0
-2.035394271865296,2.756100450855932,-2.0
-2.035394271865296,2.829347687030273,-2.0
-2.035394271865296,2.8664772793238824,-2.0
-2.035394271865296,2.9131682794909377,-2.0
-2.035394271865296,2.9259319763181395,-2.0
-2.035394271865296,2.927153971434592,-2.0
-2.035394271865296,3.3408785678842454,-2.0
-2.035394271865296,3.452001811416321,-2.0
-2.035394271865296,5.358053449225419,-2.0
-1.9452617325167827,-9.0,-2.0
-1.9452617325167827,-5.0,-2.0
-1.9452617325167827,-2.2192961936910107,-2.0
-1.9452617325167827,-2.1796513116514387,-2.0
-1.9452617325167827,-2.160256976771951,-2.0
-1.9452617325167827,-2.069952838765663,-2.0
-1.9452617325167827,-2.0560018180806434,-2.0
-1.9452617325167827,-2.03704383738048,-2.0
-1.9452617325167827,-1.9910253403128424,-2.0
-1.9452617325167827,-1.986256805531375,-2.0
-1.9452617325167827,-1.8672923692510173,-2.0
-1.9452617325167827,-1.3910559487245866,-2.0
-1.9452617325167827,-1.0725393259851472,-2.0
-1.9452617325167827,-1.071809712592156,-2.0
-1.9452617325167827,-1.0680789179981196,-2.0
-1.9452617325167827,-1.0603146402042918,-2.0
-1.9452617325167827,-1.059863140979819,-2.0
-1.9452617325167827,-1.0,-2.0
-1.9452617325167827,-0.6752052362800383,-2.0
-1.9452617325167827,-0.67391620793875,-2.0
-1.9452617325167827,-0.6700618237656419,-2.0
-1.9452617325167827,-0.6622001748238739,-2.0
-1.9452617325167827,-0.6069343450347153,-2.0
-1.9452617325167827,-0.4978043736028217,-2.0
-1.9452617325167827,-0.4813701997976011,-2.0
-1.9452617325167827,-0.3160825679624703,-2.0
-1.9452617325167827,-0.3040896315643114,-2.0
-1.9452617325167827,-0.2668670250808835,-2.0
-1.9452617325167827,-0.2454045272703257,-2.0
-1.9452617325167827,-0.2325976934278578,-2.0
-1.9452617325167827,-0.2069369006150446,-2.0
-1.9452617325167827,-0.1655702140471361,-2.0
-1.9452617325167827,-0.1022758171560629,-2.0
-1.9452617325167827,-0.0286453086141699,-2.0
-1.9452617325167827,0.0058793058460501,-2.0
-1.9452617325167827,0.0493514339640349,-2.0
-1.9452617325167827,0.0582766873338828,-2.0
-1.9452617325167827,0.0670104480998496,-2.0
-1.9452617325167827,0.0671767845967826,-2.0
