λ,α,contrast,Iu_disk_mse,Ip_disk_mse,theta_mse
-1.5610601182086987,-1.986256805531375,-3.0,45114.82650599593,2.466280187453531,0.21115723760688707
-1.200814521950457,-0.6752052362800383,-3.0,40537.00675033997,4.875615374997304,0.20797354068054238
-1.5593238438953394,-0.4978043736028217,-3.0,36534.72215930217,5.518082070922976,0.21263185061965964
-2.287074119212585,-0.16557021404713612,-3.0,34658.44975566461,12.152188793997876,0.2278548345686277
-1.9452617325167827,0.5577307553295952,-3.0,11078.232530511728,10.191190681503691,0.21055075101531154
-1.5026065900693806,2.095279591908411,-3.0,33909.662339797396,29923.70516518815,0.23464229032092404
-2.309996971303257,0.7219507467660022,-3.0,9034.8669096989,11.519337807711624,0.2139064440810732
-2.9696233210822975,1.1746019134243675,-3.0,9439.179146718978,25.125464232410504,0.22105339863059378
-2.142632909456453,1.0852540233850543,-3.0,9061.829051218052,17.94292920150929,0.21961474682664311
-2.4525484639406496,1.0024642406860502,-3.0,4274.6101146356095,9.958835864932334,0.21477627047116155
-2.546088194565204,1.25731299724279,-3.0,3291.669587519163,11.660576349686059,0.2170443916252773
-2.5453216051827887,1.2139634980519471,-3.0,3783.608776965993,11.799967800632764,0.21615574026242132
-2.482863174124059,1.2557015413120234,-3.0,3642.7451779504668,11.279682941826227,0.21785632414862366
-2.5613579600632206,1.3186875380690608,-3.0,4125.969152307911,13.070300542659693,0.21889717692981547
-2.6086578148860644,1.2480911420659098,-3.0,3780.373761714125,13.010938986355795,0.2176865830779123
-2.5386649877076533,1.2621461481392429,-3.0,3534.003546622147,11.860614285216617,0.21734202930906948
-2.555970797476722,1.2557852015453037,-3.0,2753.5007395542993,11.46794870039914,0.21600752449976843
-2.5656246210733125,1.253176813160512,-3.0,3427.94922779193,12.067281688397985,0.21637920609514738
-2.55546222452805,1.2457981422405895,-3.0,3330.4919019828412,11.842981105111784,0.21577319438736806
-2.5557531250294003,1.2657828321998976,-3.0,3196.320375964402,11.846430177085137,0.2160961715422219
-0.66,-5.0,-2.5,4663.566071332382,0.30042516548053494,0.18960033153220854
3.34,-5.0,-2.5,4547.242927543928,286.9606928756839,0.2009797620776577
-0.66,-1.0,-2.5,4478.317453695515,0.5610187723176844,0.19599537988570948
-4.66,-5.0,-2.5,4571.710874494859,26.600072816017747,0.22434342946194666
-0.66,-9.0,-2.5,4665.893898479125,0.2647161078769875,0.1868442172513206
-1.4889234080335392,2.9131682794909377,-2.5,3205.210195362631,7297.822280529926,0.2254213642957105
0.9690499525343027,-2.160256976771951,-2.5,4631.843900998526,48.49055109147926,0.20203456621759744
-1.155343578664552,-1.0680789179981196,-2.5,4378.597245737265,0.47846781508233294,0.19597877911522338
-1.3102898386792263,-2.0560018180806434,-2.5,4581.730993584256,0.3861438409121574,0.19787604848424964
-1.1951228785419423,-0.6700618237656419,-2.5,4140.659328225544,0.5745518091855034,0.1962888006247862
-1.3813987128872294,-0.3160825679624703,-2.5,3561.031229636591,0.6684728789734795,0.19464751301031424
-2.0413574030032686,0.13608391392260044,-2.5,3629.2929945826318,1.328635951125967,0.20966572824869717
-1.1032264246586245,-0.028645308614169918,-2.5,3739.92229258312,0.8870747541837837,0.20115949382032328
-1.496462786534372,0.06701044809984968,-2.5,3218.960380382392,1.058530757111885,0.20197325887448955
-1.3243044990343806,0.8482668234626818,-2.5,3552.6648241788653,2.6258077940877196,0.21249443484647887
-1.5786421943538191,0.10445220187395554,-2.5,3354.8119250515174,0.9472347188313034,0.20495797793970777
-1.4759487306853005,0.12683664230122915,-2.5,3439.158650016612,0.9860487406056843,0.20514859344515357
-1.5126795509078754,0.005879305846050183,-2.5,3426.946655479428,0.865037544586286,0.20336130857972387
-1.435732569839953,0.049351433964034935,-2.5,3300.8329720935158,0.9238370137351778,0.20160819685453008
-1.5038492793076865,0.06736420637760415,-2.5,3388.036523921358,0.9328522013046893,0.20413170838850042
-1.495243668661134,0.07693585749247181,-2.5,3566.6634062851986,0.9724968633895518,0.20613056247321665
-1.4915923221948189,0.05827668733388287,-2.5,3502.90627285441,0.9296003542257003,0.20493103632830997
-1.4864641700215844,0.06717678459678267,-2.5,3225.984427681672,1.0528910046954034,0.20174781455398655
-1.491698103023973,0.06736504331106966,-2.5,3366.7605181573963,0.9070931605011935,0.20337969309483428
-0.66,-5.0,-3.0,47027.732971948106,1.2202067184873757,0.21813242552687498
3.34,-5.0,-3.0,45835.211675307786,2460.9017770741266,0.23749200890636749
-0.66,-1.0,-3.0,45140.3098836038,4.410824182355578,0.2164959665545597
-4.66,-5.0,-3.0,45947.80498111316,347.40754819830545,0.23120163034620847
-0.66,-9.0,-3.0,47035.16704686776,1.4824514442469667,0.22303883058691767
-1.4199089976079335,2.927153971434592,-3.0,30196.482400121877,93250.23701886862,0.2316441774986117
0.9253443764843686,-2.2192961936910107,-3.0,46451.61232032959,856.1276566882716,0.23543761457551238
-1.1547100627495062,-1.0725393259851472,-3.0,42550.86230347497,3.5402507907640257,0.20249288459943868
-1.5610601182086987,-1.986256805531375,-3.0,45114.82650599593,2.466280187453531,0.21115723760688707
-1.200814521950457,-0.6752052362800383,-3.0,40537.00675033997,4.875615374997304,0.20797354068054238
-1.5593238438953394,-0.4978043736028217,-3.0,36534.72215930217,5.518082070922976,0.21263185061965964
-2.287074119212585,-0.16557021404713612,-3.0,34658.44975566461,12.152188793997876,0.2278548345686277
-1.9452617325167827,0.5577307553295952,-3.0,11078.232530511728,10.191190681503691,0.21055075101531154
-1.5026065900693806,2.095279591908411,-3.0,33909.662339797396,29923.70516518815,0.23464229032092404
-2.309996971303257,0.7219507467660022,-3.0,9034.8669096989,11.519337807711624,0.2139064440810732
-2.9696233210822975,1.1746019134243675,-3.0,9439.179146718978,25.125464232410504,0.22105339863059378
-2.142632909456453,1.0852540233850543,-3.0,9061.829051218052,17.94292920150929,0.21961474682664311
-2.4525484639406496,1.0024642406860502,-3.0,4274.6101146356095,9.958835864932334,0.21477627047116155
-2.546088194565204,1.25731299724279,-3.0,3291.669587519163,11.660576349686059,0.2170443916252773
-2.5453216051827887,1.2139634980519471,-3.0,3783.608776965993,11.799967800632764,0.21615574026242132
-2.482863174124059,1.2557015413120234,-3.0,3642.7451779504668,11.279682941826227,0.21785632414862366
-2.5613579600632206,1.3186875380690608,-3.0,4125.969152307911,13.070300542659693,0.21889717692981547
-2.6086578148860644,1.2480911420659098,-3.0,3780.373761714125,13.010938986355795,0.2176865830779123
-2.5386649877076533,1.2621461481392429,-3.0,3534.003546622147,11.860614285216617,0.21734202930906948
-2.555970797476722,1.2557852015453037,-3.0,2753.5007395542993,11.46794870039914,0.21600752449976843
-2.5656246210733125,1.253176813160512,-3.0,3427.94922779193,12.067281688397985,0.21637920609514738
-2.55546222452805,1.2457981422405895,-3.0,3330.4919019828412,11.842981105111784,0.21577319438736806
-2.5557531250294003,1.2657828321998976,-3.0,3196.320375964402,11.846430177085137,0.2160961715422219
-0.66,-5.0,-2.5,4663.566071332382,0.30042516548053494,0.18960033153220854
3.34,-5.0,-2.5,4547.242927543928,286.9606928756839,0.2009797620776577
-0.66,-1.0,-2.5,4478.317453695515,0.5610187723176844,0.19599537988570948
-4.66,-5.0,-2.5,4571.710874494859,26.600072816017747,0.22434342946194666
-0.66,-9.0,-2.5,4665.893898479125,0.2647161078769875,0.1868442172513206
-1.4889234080335392,2.9131682794909377,-2.5,3205.210195362631,7297.822280529926,0.2254213642957105
0.9690499525343027,-2.160256976771951,-2.5,4631.843900998526,48.49055109147926,0.20203456621759744
-1.155343578664552,-1.0680789179981196,-2.5,4378.597245737265,0.47846781508233294,0.19597877911522338
-1.3102898386792263,-2.0560018180806434,-2.5,4581.730993584256,0.3861438409121574,0.19787604848424964
-1.1951228785419423,-0.6700618237656419,-2.5,4140.659328225544,0.5745518091855034,0.1962888006247862
-1.3813987128872294,-0.3160825679624703,-2.5,3561.031229636591,0.6684728789734795,0.19464751301031424
-2.0413574030032686,0.13608391392260044,-2.5,3629.2929945826318,1.328635951125967,0.20966572824869717
-1.1032264246586245,-0.028645308614169918,-2.5,3739.92229258312,0.8870747541837837,0.20115949382032328
-1.496462786534372,0.06701044809984968,-2.5,3218.960380382392,1.058530757111885,0.20197325887448955
-1.3243044990343806,0.8482668234626818,-2.5,3552.6648241788653,2.6258077940877196,0.21249443484647887
-1.5786421943538191,0.10445220187395554,-2.5,3354.8119250515174,0.9472347188313034,0.20495797793970777
-1.4759487306853005,0.12683664230122915,-2.5,3439.158650016612,0.9860487406056843,0.20514859344515357
-1.5126795509078754,0.005879305846050183,-2.5,3426.946655479428,0.865037544586286,0.20336130857972387
-1.435732569839953,0.049351433964034935,-2.5,3300.8329720935158,0.9238370137351778,0.20160819685453008
-1.5038492793076865,0.06736420637760415,-2.5,3388.036523921358,0.9328522013046893,0.20413170838850042
-1.495243668661134,0.07693585749247181,-2.5,3566.6634062851986,0.9724968633895518,0.20613056247321665
-1.4915923221948189,0.05827668733388287,-2.5,3502.90627285441,0.9296003542257003,0.20493103632830997
-1.4864641700215844,0.06717678459678267,-2.5,3225.984427681672,1.0528910046954034,0.20174781455398655
-1.491698103023973,0.06736504331106966,-2.5,3366.7605181573963,0.9070931605011935,0.20337969309483428
-0.66,-5.0,-2.0,458.23447502860665,0.3670004208451604,0.16572859307359944
3.34,-5.0,-2.0,448.6327040321595,20.377793708525463,0.16862467885525922
-0.66,-1.0,-2.0,442.13140892607004,0.365336474207006,0.1770142723402099
-4.66,-5.0,-2.0,449.61331957565136,2.3120588868629643,0.2134408452344613
-0.66,-9.0,-2.0,458.03232415218037,0.36707802414231405,0.16573636203742273
-1.426197179140432,2.9259319763181395,-2.0,324.33080826450635,532.9400869144152,0.21544931885799046
0.9550612319410804,-2.1796513116514387,-2.0,453.6876981247367,8.272878686366314,0.16891374357099873
-1.1548164964685717,-1.071809712592156,-2.0,437.7212811401935,0.3579654855247248,0.1816335180465469
-1.2157287257216367,-2.069952838765663,-2.0,453.72589401713736,0.37615302922551336,0.17539725292355574
-1.1958135567854977,-0.67391620793875,-2.0,423.63901061839033,0.3617016747170602,0.18546408650013527
-1.3482219010687477,-0.30408963156431146,-2.0,402.99020928173763,0.3857481625152914,0.18581790697287523
-1.7592184927837355,0.3822643598997608,-2.0,345.0851985651826,0.43743323085870717,0.1885397858732267
-2.5394626395287467,1.7791247936833763,-2.0,48.40675628249352,0.5799202494617329,0.19068904195214273
-5.267370717807949,3.452001811416321,-2.0,129.5396943567774,42.94153222673615,0.22088610272321468
-2.133508111121256,1.8087494762517702,-2.0,216.77586164525013,1.9113656447264178,0.19203391820099783
-2.887205574423679,3.3408785678842454,-2.0,164.23998770999484,313.19422690700645,0.21003026458061616
-2.922221117690433,1.8952968531269025,-2.0,48.48332103168269,0.4564721379570808,0.19359098258582635
-2.850934293517991,1.0984793152304233,-2.0,226.69868886217537,0.5451727783592669,0.1912898731567905
-2.855500441278706,2.289693038883258,-2.0,53.505408755869354,2.454552250838253,0.19668211357060364
-2.706999890794701,1.9939655276510075,-2.0,36.16855987450932,1.0471081379245295,0.19238634310629243
-2.718718717319815,1.7141633811009216,-2.0,66.34500501286348,0.5823210547231327,0.19203994868499843
-2.784946060542894,2.033674188222026,-2.0,26.44169074989321,0.41435208888308567,0.19267079932286096
-2.8218885397437097,2.0238300988185287,-2.0,23.851707156948056,0.3714748645274466,0.1929035070032552
-2.8477224346930834,2.0815588600363544,-2.0,31.399257505116406,0.4441006911433203,0.19353206090832803
-2.8049673462518623,1.9638607086503213,-2.0,25.010736456306493,0.3816297433744919,0.19287513402569928
-2.872911422408422,1.9864581113869906,-2.0,28.61141052455737,0.3902848157461086,0.19342017345687912
-2.817487157210226,2.0014485787434437,-2.0,30.98851736149,0.43015656993010964,0.19306110810737037
-2.8254594372753563,2.03317079958552,-2.0,22.845191797669102,0.369721689088942,0.19290058116688769
-2.83531446305361,2.0314741950617865,-2.0,24.633492644333863,0.3854058494397814,0.19299096687164116
-2.815662373588388,2.035175180565645,-2.0,22.045721586878827,0.3717863430690221,0.19268484677810596
-2.8123070745690395,2.044595476128458,-2.0,29.18744427313004,1.4006095853436524,0.19303129402623553
-0.66,-1.0,-3.0,45140.30988360385,4.410824182355573,0.2164959665545597
-0.66,-5.0,-3.0,47027.73297194817,1.2202067184873764,0.218132425526875
-0.66,-9.0,-3.0,47035.167046867806,1.4824514442469652,0.2230388305869176
-1.1547100627495062,-1.0725393259851472,-3.0,42550.862303475,3.5402507907640244,0.2024928845994386
-1.200814521950457,-0.6752052362800383,-3.0,40537.00675033999,4.875615374997303,0.2079735406805424
-1.4199089976079335,2.927153971434592,-3.0,30196.48240012188,93250.23701886856,0.2316441774986117
-1.5026065900693806,2.095279591908411,-3.0,33909.66233979743,29923.70516518818,0.2346422903209241
-1.5593238438953394,-0.4978043736028217,-3.0,36534.72215930217,5.518082070922974,0.2126318506196596
-1.5610601182086987,-1.986256805531375,-3.0,45114.82650599597,2.466280187453531,0.211157237606887
-1.9452617325167827,0.5577307553295952,-3.0,11078.232530511732,10.191190681503704,0.2105507510153114
-2.142632909456453,1.0852540233850545,-3.0,9061.829051218056,17.9429292015093,0.2196147468266432
-2.287074119212585,-0.1655702140471361,-3.0,34658.44975566465,12.152188793997883,0.2278548345686276
-2.309996971303257,0.7219507467660022,-3.0,9034.8669096989,11.519337807711617,0.2139064440810731
-2.4525484639406496,1.0024642406860502,-3.0,4274.610114635612,9.95883586493234,0.2147762704711616
-2.482863174124059,1.2557015413120234,-3.0,3642.745177950469,11.279682941826229,0.2178563241486237
-2.5386649877076533,1.2621461481392429,-3.0,3534.003546622149,11.860614285216618,0.2173420293090696
-2.5453216051827887,1.2139634980519471,-3.0,3783.6087769659953,11.79996780063276,0.2161557402624213
-2.546088194565204,1.25731299724279,-3.0,3291.6695875191667,11.660576349686066,0.2170443916252773
-2.55546222452805,1.2457981422405895,-3.0,3330.4919019828435,11.842981105111788,0.2157731943873681
-2.5557531250294003,1.2657828321998976,-3.0,3196.320375964405,11.846430177085145,0.2160961715422218
-2.555970797476722,1.2557852015453037,-3.0,2753.500739554303,11.467948700399145,0.2160075244997685
-2.5613579600632206,1.3186875380690608,-3.0,4125.969152307912,13.070300542659703,0.2188971769298155
-2.5656246210733125,1.253176813160512,-3.0,3427.9492277919358,12.06728168839798,0.2163792060951473
-2.6086578148860644,1.2480911420659098,-3.0,3780.373761714127,13.010938986355782,0.2176865830779123
-2.969623321082297,1.1746019134243677,-3.0,9439.17914671898,25.125464232410483,0.2210533986305937
-4.66,-5.0,-3.0,45947.80498111315,347.4075481983056,0.2312016303462085
0.9253443764843686,-2.2192961936910107,-3.0,46451.612320329645,856.1276566882722,0.2354376145755124
3.34,-5.0,-3.0,45835.21167530783,2460.901777074125,0.2374920089063676
-0.66,-1.0,-2.5,4478.317453695511,0.5610187723176839,0.1959953798857094
-0.66,-5.0,-2.5,4663.566071332381,0.300425165480535,0.1896003315322085
-0.66,-9.0,-2.5,4665.89389847912,0.2647161078769873,0.1868442172513206
-1.1032264246586243,-0.0286453086141699,-2.5,3739.922292583121,0.8870747541837832,0.2011594938203233
-1.155343578664552,-1.0680789179981196,-2.5,4378.597245737261,0.478467815082333,0.1959787791152233
-1.1951228785419423,-0.6700618237656419,-2.5,4140.659328225544,0.5745518091855033,0.1962888006247861
-1.3102898386792263,-2.0560018180806434,-2.5,4581.73099358425,0.3861438409121572,0.1978760484842496
-1.3243044990343806,0.8482668234626818,-2.5,3552.664824178863,2.625807794087717,0.2124944348464789
-1.3813987128872294,-0.3160825679624703,-2.5,3561.0312296365846,0.6684728789734791,0.1946475130103142
-1.435732569839953,0.0493514339640349,-2.5,3300.8329720935167,0.9238370137351778,0.20160819685453
-1.4759487306853003,0.1268366423012291,-2.5,3439.1586500166086,0.9860487406056844,0.2051485934451535
-1.4864641700215844,0.0671767845967826,-2.5,3225.9844276816693,1.052891004695402,0.2017478145539864
-1.4889234080335392,2.9131682794909377,-2.5,3205.210195362624,7297.822280529923,0.2254213642957104
-1.4915923221948189,0.0582766873338828,-2.5,3502.906272854409,0.9296003542257008,0.2049310363283099
-1.491698103023973,0.0673650433110696,-2.5,3366.760518157394,0.907093160501193,0.2033796930948342
-1.495243668661134,0.0769358574924718,-2.5,3566.6634062851963,0.9724968633895508,0.2061305624732165
-1.496462786534372,0.0670104480998496,-2.5,3218.960380382384,1.058530757111885,0.2019732588744894
-1.5038492793076863,0.0673642063776041,-2.5,3388.036523921356,0.9328522013046892,0.2041317083885003
-1.5126795509078754,0.0058793058460501,-2.5,3426.9466554794258,0.8650375445862859,0.2033613085797238
-1.5786421943538191,0.1044522018739555,-2.5,3354.8119250515133,0.9472347188313034,0.2049579779397077
-2.0413574030032686,0.1360839139226004,-2.5,3629.2929945826304,1.3286359511259676,0.2096657282486971
-4.66,-5.0,-2.5,4571.710874494856,26.600072816017757,0.2243434294619466
0.9690499525343028,-2.160256976771951,-2.5,4631.843900998525,48.49055109147925,0.2020345662175974
3.34,-5.0,-2.5,4547.242927543927,286.96069287568343,0.2009797620776577
-0.66,-1.0,-2.0,442.13140892606975,0.3653364742070059,0.1770142723402099
-0.66,-5.0,-2.0,458.2344750286067,0.3670004208451605,0.1657285930735994
-0.66,-9.0,-2.0,458.0323241521804,0.3670780241423137,0.1657363620374227
-1.1548164964685717,-1.071809712592156,-2.0,437.72128114019375,0.3579654855247248,0.1816335180465469
-1.1958135567854975,-0.67391620793875,-2.0,423.6390106183907,0.3617016747170601,0.1854640865001352
-1.2157287257216367,-2.069952838765663,-2.0,453.7258940171376,0.3761530292255133,0.1753972529235557
-1.3482219010687475,-0.3040896315643114,-2.0,402.9902092817374,0.3857481625152915,0.1858179069728752
-1.426197179140432,2.9259319763181395,-2.0,324.33080826450646,532.9400869144152,0.2154493188579905
-1.7592184927837355,0.3822643598997608,-2.0,345.0851985651829,0.4374332308587071,0.1885397858732266
-2.133508111121256,1.8087494762517704,-2.0,216.77586164525036,1.9113656447264176,0.1920339182009978
-2.5394626395287467,1.7791247936833765,-2.0,48.40675628249355,0.5799202494617328,0.1906890419521427
-2.706999890794701,1.9939655276510075,-2.0,36.16855987450937,1.0471081379245293,0.1923863431062923
-2.718718717319815,1.7141633811009216,-2.0,66.34500501286347,0.5823210547231326,0.1920399486849983
-2.784946060542894,2.033674188222026,-2.0,26.441690749893223,0.4143520888830854,0.192670799322861
-2.8049673462518623,1.9638607086503213,-2.0,25.01073645630648,0.3816297433744918,0.1928751340256993
-2.8123070745690395,2.044595476128458,-2.0,29.18744427313005,1.4006095853436522,0.1930312940262354
-2.815662373588388,2.035175180565645,-2.0,22.04572158687884,0.3717863430690222,0.192684846778106
-2.817487157210226,2.001448578743444,-2.0,30.988517361490008,0.4301565699301094,0.1930611081073704
-2.8218885397437097,2.0238300988185287,-2.0,23.851707156948045,0.3714748645274462,0.1929035070032552
-2.8254594372753563,2.03317079958552,-2.0,22.845191797669116,0.3697216890889424,0.1929005811668876
-2.83531446305361,2.0314741950617865,-2.0,24.63349264433389,0.3854058494397812,0.1929909668716412
-2.8477224346930834,2.0815588600363544,-2.0,31.39925750511642,0.4441006911433203,0.193532060908328
-2.850934293517991,1.0984793152304233,-2.0,226.6986888621753,0.5451727783592668,0.1912898731567905
-2.855500441278706,2.289693038883258,-2.0,53.50540875586936,2.4545522508382525,0.1966821135706036
-2.872911422408422,1.9864581113869904,-2.0,28.61141052455737,0.3902848157461088,0.1934201734568791
-2.887205574423679,3.3408785678842454,-2.0,164.23998770999486,313.1942269070064,0.2100302645806162
-2.922221117690433,1.8952968531269023,-2.0,48.48332103168272,0.4564721379570807,0.1935909825858264
-4.66,-5.0,-2.0,449.61331957565136,2.3120588868629635,0.2134408452344613
-5.267370717807949,3.452001811416321,-2.0,129.53969435677743,42.94153222673611,0.2208861027232147
0.9550612319410804,-2.1796513116514387,-2.0,453.6876981247367,8.272878686366314,0.1689137435709986
3.34,-5.0,-2.0,448.6327040321602,20.377793708525463,0.1686246788552591
-0.66,-1.0,-1.5,42.7275325856338,0.5028664655798603,0.1544191984191033
-0.66,-5.0,-1.5,43.77674265000943,0.5060144868404972,0.1417130885123916
-0.66,-9.0,-1.5,43.81382273216033,0.5055367260125642,0.1417909805763413
-1.1564034693190917,-1.059863140979819,-1.5,42.3267006868358,0.498594926091476,0.162927167509093
-1.1995794504666633,-0.6622001748238739,-1.5,41.875544293562896,0.5045239330658984,0.1604020853518683
-1.3688131832728554,-2.03704383738048,-1.5,43.53479541592712,0.5113721047832757,0.1490039458092125
-1.5563714348665338,-0.4813701997976011,-1.5,40.56828428483228,0.5046037325849265,0.1642603039851485
-1.8158963153483516,2.829347687030273,-1.5,31.676287783130704,34.24314605086414,0.1987410764739578
-2.297551580764976,5.358053449225419,-1.5,23.00928878022939,167.68472884957083,0.2143849219954513
-2.316708360232201,-0.2325976934278578,-1.5,39.41281737771147,0.5194813120517442,0.1606337906956478
-2.394968218889288,2.1595366056529857,-1.5,14.399714378741445,0.9387958435796956,0.1787014563697035
-2.426406914316451,0.5598455078375859,-1.5,34.501550531832564,0.5193565574332241,0.1634765635938679
-2.7234731676672883,2.600817011990223,-1.5,11.330181672401244,4.754367216329121,0.1808922283454985
-2.728944811286799,2.2051886315189084,-1.5,6.173759425917561,0.6184172098652375,0.1790977224616042
-2.74715420944795,1.8093015701145423,-1.5,8.48183614453254,0.525466619697241,0.1792646759447709
-2.779173865533444,2.14486466803002,-1.5,2.7104781859469136,0.4675268244709089,0.1803702174757966
-2.7821841316524103,2.2062447916355694,-1.5,3.743055336524802,0.5050177509421602,0.1805736137161184
-2.788790935797826,2.2161718763371856,-1.5,7.2880661388463635,0.6277132164153069,0.1787823003657205
-2.790001271785777,2.196998563797713,-1.5,4.746712344352801,0.5517717764064579,0.1808329060519652
-2.7921708313564237,2.206760377731067,-1.5,1.9204600006929349,0.449664302078559,0.1815736247684374
-2.801754631598753,2.203905421879373,-1.5,2.344864567075822,0.618975307568474,0.1827036698807413
-2.812351319613391,2.208546233798151,-1.5,2.774762847139777,0.4684784830017529,0.1814578177154141
-2.830389245696552,2.1844237418401966,-1.5,2.06572804224818,0.4469409149621476,0.18053310822209
-2.839044131959232,2.249220873378183,-1.5,2.224216091150598,0.4506732106261953,0.1817639460506236
-2.8831058442115816,2.160654202169629,-1.5,2.60539112965886,0.4513389863004396,0.1803448799239617
-3.1045555836228464,2.211901306897285,-1.5,3.958264644528593,0.4478268551940312,0.181652260505977
-3.540857761151104,1.9248598967903363,-1.5,12.663945985524649,0.5267612764622415,0.184268820724293
-4.249831151785286,2.8664772793238824,-1.5,7.579338318993148,0.4430559305097258,0.2009054088628336
-4.66,-5.0,-1.5,42.94466257384835,0.6930236027362965,0.1989130916618528
1.1421664590816685,-1.8672923692510173,-1.5,43.47169634156714,1.0038789578009963,0.1420157333134953
-0.66,-5.0,-1.0,4.174137836298089,0.6785411163755524,0.130881993647803
3.34,-5.0,-1.5,42.844327593797,2.6334334382029314,0.1405171191321627
-0.66,-1.0,-1.0,4.097489970098407,0.6774364305532757,0.1455890393316273
-4.66,-5.0,-1.0,4.095246710895333,0.6960491447575065,0.1874631074911119
-0.66,-9.0,-1.0,4.175874048953648,0.6781028216548942,0.1315524410575746
-2.035394271865296,2.756100450855932,-1.0,2.926844361690075,2.3149678166677696,0.178555953059011
1.3013962488408897,-1.3910559487245866,-1.0,4.140183199136639,0.71428200499245,0.1269832825560908
-1.1563488130105952,-1.0603146402042918,-1.0,4.100572706109811,0.6787600734187335,0.1436202299245445
-0.7936741368321294,-1.9910253403128424,-1.0,4.153371490775618,0.678339161779498,0.1360546229678507
-0.7341578781163007,-0.6069343450347153,-1.0,4.030617905014823,0.6764921393447335,0.1527172119270369
-0.7355877234689653,-0.2069369006150446,-1.0,3.759402970000833,0.6727974435131742,0.1718784729267928
-0.6898317713825053,0.5917535230465023,-1.0,3.75900237373763,0.6894242089547596,0.1510481590563722
-0.3401027298453018,-0.2668670250808835,-1.0,3.990000888857447,0.6777979788333661,0.149639590084095
-1.1216525594864302,-0.1022758171560629,-1.0,3.707385355799828,0.6739376006572504,0.1701181352816705
-1.495168519441326,-0.2454045272703257,-1.0,3.8900257629411352,0.6778885639953739,0.1521175248330385
-1.0721432939085134,0.2946483980562812,-1.0,3.629959179287992,0.6754289436806588,0.1638470938172797
